Type                                  Module                      Label             Process        Full Name                                              Split level
unsigned int                          "l1tLayer1HGCalNoTK"        "totNPuppiNeutral"   "HLT"          uint_l1tLayer1HGCalNoTK_totNPuppiNeutral_HLT           1
unsigned int                          "l1tLayer1Barrel"           "totNPuppiNeutralHadron"   "HLT"          uint_l1tLayer1Barrel_totNPuppiNeutralHadron_HLT        1
unsigned int                          "l1tLayer1BarrelExtended"   "totNPuppiNeutralHadron"   "HLT"          uint_l1tLayer1BarrelExtended_totNPuppiNeutralHadron_HLT     1
unsigned int                          "l1tLayer1HF"               "totNPuppiNeutralHadron"   "HLT"          uint_l1tLayer1HF_totNPuppiNeutralHadron_HLT            1
unsigned int                          "l1tLayer1HGCal"            "totNPuppiNeutralHadron"   "HLT"          uint_l1tLayer1HGCal_totNPuppiNeutralHadron_HLT         1
unsigned int                          "l1tLayer1HGCalExtended"    "totNPuppiNeutralHadron"   "HLT"          uint_l1tLayer1HGCalExtended_totNPuppiNeutralHadron_HLT     1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNPuppiNeutralHadron"   "HLT"          uint_l1tLayer1HGCalNoTK_totNPuppiNeutralHadron_HLT     1
unsigned int                          "l1tLayer1Barrel"           "totNPuppiPhoton"   "HLT"          uint_l1tLayer1Barrel_totNPuppiPhoton_HLT               1
unsigned int                          "l1tLayer1BarrelExtended"   "totNPuppiPhoton"   "HLT"          uint_l1tLayer1BarrelExtended_totNPuppiPhoton_HLT       1
unsigned int                          "l1tLayer1HF"               "totNPuppiPhoton"   "HLT"          uint_l1tLayer1HF_totNPuppiPhoton_HLT                   1
unsigned int                          "l1tLayer1HGCal"            "totNPuppiPhoton"   "HLT"          uint_l1tLayer1HGCal_totNPuppiPhoton_HLT                1
unsigned int                          "l1tLayer1HGCalExtended"    "totNPuppiPhoton"   "HLT"          uint_l1tLayer1HGCalExtended_totNPuppiPhoton_HLT        1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNPuppiPhoton"   "HLT"          uint_l1tLayer1HGCalNoTK_totNPuppiPhoton_HLT            1
unsigned int                          "l1tLayer1Barrel"           "totNRegCalo"     "HLT"          uint_l1tLayer1Barrel_totNRegCalo_HLT                   1
unsigned int                          "l1tLayer1BarrelExtended"   "totNRegCalo"     "HLT"          uint_l1tLayer1BarrelExtended_totNRegCalo_HLT           1
unsigned int                          "l1tLayer1HF"               "totNRegCalo"     "HLT"          uint_l1tLayer1HF_totNRegCalo_HLT                       1
unsigned int                          "l1tLayer1HGCal"            "totNRegCalo"     "HLT"          uint_l1tLayer1HGCal_totNRegCalo_HLT                    1
unsigned int                          "l1tLayer1HGCalExtended"    "totNRegCalo"     "HLT"          uint_l1tLayer1HGCalExtended_totNRegCalo_HLT            1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNRegCalo"     "HLT"          uint_l1tLayer1HGCalNoTK_totNRegCalo_HLT                1
unsigned int                          "l1tLayer1Barrel"           "totNRegEmCalo"   "HLT"          uint_l1tLayer1Barrel_totNRegEmCalo_HLT                 1
unsigned int                          "l1tLayer1BarrelExtended"   "totNRegEmCalo"   "HLT"          uint_l1tLayer1BarrelExtended_totNRegEmCalo_HLT         1
unsigned int                          "l1tLayer1HF"               "totNRegEmCalo"   "HLT"          uint_l1tLayer1HF_totNRegEmCalo_HLT                     1
unsigned int                          "l1tLayer1HGCal"            "totNRegEmCalo"   "HLT"          uint_l1tLayer1HGCal_totNRegEmCalo_HLT                  1
unsigned int                          "l1tLayer1HGCalExtended"    "totNRegEmCalo"   "HLT"          uint_l1tLayer1HGCalExtended_totNRegEmCalo_HLT          1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNRegEmCalo"   "HLT"          uint_l1tLayer1HGCalNoTK_totNRegEmCalo_HLT              1
unsigned int                          "l1tLayer1Barrel"           "totNRegMu"       "HLT"          uint_l1tLayer1Barrel_totNRegMu_HLT                     1
unsigned int                          "l1tLayer1BarrelExtended"   "totNRegMu"       "HLT"          uint_l1tLayer1BarrelExtended_totNRegMu_HLT             1
unsigned int                          "l1tLayer1HF"               "totNRegMu"       "HLT"          uint_l1tLayer1HF_totNRegMu_HLT                         1
unsigned int                          "l1tLayer1HGCal"            "totNRegMu"       "HLT"          uint_l1tLayer1HGCal_totNRegMu_HLT                      1
unsigned int                          "l1tLayer1HGCalExtended"    "totNRegMu"       "HLT"          uint_l1tLayer1HGCalExtended_totNRegMu_HLT              1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNRegMu"       "HLT"          uint_l1tLayer1HGCalNoTK_totNRegMu_HLT                  1
unsigned int                          "l1tLayer1Barrel"           "totNRegTK"       "HLT"          uint_l1tLayer1Barrel_totNRegTK_HLT                     1
unsigned int                          "l1tLayer1BarrelExtended"   "totNRegTK"       "HLT"          uint_l1tLayer1BarrelExtended_totNRegTK_HLT             1
unsigned int                          "l1tLayer1HF"               "totNRegTK"       "HLT"          uint_l1tLayer1HF_totNRegTK_HLT                         1
unsigned int                          "l1tLayer1HGCal"            "totNRegTK"       "HLT"          uint_l1tLayer1HGCal_totNRegTK_HLT                      1
unsigned int                          "l1tLayer1HGCalExtended"    "totNRegTK"       "HLT"          uint_l1tLayer1HGCalExtended_totNRegTK_HLT              1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNRegTK"       "HLT"          uint_l1tLayer1HGCalNoTK_totNRegTK_HLT                  1
unsigned int                          "l1tLayer1Barrel"           "totNSecCalo"     "HLT"          uint_l1tLayer1Barrel_totNSecCalo_HLT                   1
unsigned int                          "l1tLayer1BarrelExtended"   "totNSecCalo"     "HLT"          uint_l1tLayer1BarrelExtended_totNSecCalo_HLT           1
unsigned int                          "l1tLayer1HF"               "totNSecCalo"     "HLT"          uint_l1tLayer1HF_totNSecCalo_HLT                       1
unsigned int                          "l1tLayer1HGCal"            "totNSecCalo"     "HLT"          uint_l1tLayer1HGCal_totNSecCalo_HLT                    1
unsigned int                          "l1tLayer1HGCalExtended"    "totNSecCalo"     "HLT"          uint_l1tLayer1HGCalExtended_totNSecCalo_HLT            1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNSecCalo"     "HLT"          uint_l1tLayer1HGCalNoTK_totNSecCalo_HLT                1
unsigned int                          "l1tLayer1Barrel"           "totNSecEmCalo"   "HLT"          uint_l1tLayer1Barrel_totNSecEmCalo_HLT                 1
unsigned int                          "l1tLayer1BarrelExtended"   "totNSecEmCalo"   "HLT"          uint_l1tLayer1BarrelExtended_totNSecEmCalo_HLT         1
unsigned int                          "l1tLayer1HF"               "totNSecEmCalo"   "HLT"          uint_l1tLayer1HF_totNSecEmCalo_HLT                     1
unsigned int                          "l1tLayer1HGCal"            "totNSecEmCalo"   "HLT"          uint_l1tLayer1HGCal_totNSecEmCalo_HLT                  1
unsigned int                          "l1tLayer1HGCalExtended"    "totNSecEmCalo"   "HLT"          uint_l1tLayer1HGCalExtended_totNSecEmCalo_HLT          1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNSecEmCalo"   "HLT"          uint_l1tLayer1HGCalNoTK_totNSecEmCalo_HLT              1
unsigned int                          "l1tLayer1Barrel"           "totNSecMu"       "HLT"          uint_l1tLayer1Barrel_totNSecMu_HLT                     1
unsigned int                          "l1tLayer1BarrelExtended"   "totNSecMu"       "HLT"          uint_l1tLayer1BarrelExtended_totNSecMu_HLT             1
unsigned int                          "l1tLayer1HF"               "totNSecMu"       "HLT"          uint_l1tLayer1HF_totNSecMu_HLT                         1
unsigned int                          "l1tLayer1HGCal"            "totNSecMu"       "HLT"          uint_l1tLayer1HGCal_totNSecMu_HLT                      1
unsigned int                          "l1tLayer1HGCalExtended"    "totNSecMu"       "HLT"          uint_l1tLayer1HGCalExtended_totNSecMu_HLT              1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNSecMu"       "HLT"          uint_l1tLayer1HGCalNoTK_totNSecMu_HLT                  1
unsigned int                          "l1tLayer1Barrel"           "totNSecTK"       "HLT"          uint_l1tLayer1Barrel_totNSecTK_HLT                     1
unsigned int                          "l1tLayer1BarrelExtended"   "totNSecTK"       "HLT"          uint_l1tLayer1BarrelExtended_totNSecTK_HLT             1
unsigned int                          "l1tLayer1HF"               "totNSecTK"       "HLT"          uint_l1tLayer1HF_totNSecTK_HLT                         1
unsigned int                          "l1tLayer1HGCal"            "totNSecTK"       "HLT"          uint_l1tLayer1HGCal_totNSecTK_HLT                      1
unsigned int                          "l1tLayer1HGCalExtended"    "totNSecTK"       "HLT"          uint_l1tLayer1HGCalExtended_totNSecTK_HLT              1
unsigned int                          "l1tLayer1HGCalNoTK"        "totNSecTK"       "HLT"          uint_l1tLayer1HGCalNoTK_totNSecTK_HLT                  1
BXVector<GlobalAlgBlk>                "gtStage2Digis"             ""                "RECO"         GlobalAlgBlkBXVector_gtStage2Digis__RECO               1
BXVector<GlobalExtBlk>                "gtStage2Digis"             ""                "RECO"         GlobalExtBlkBXVector_gtStage2Digis__RECO               1
BXVector<l1t::EGamma>                 "caloStage2Digis"           "EGamma"          "RECO"         l1tEGammaBXVector_caloStage2Digis_EGamma_RECO          1
BXVector<l1t::EtSum>                  "caloStage2Digis"           "EtSum"           "RECO"         l1tEtSumBXVector_caloStage2Digis_EtSum_RECO            1
BXVector<l1t::Jet>                    "caloStage2Digis"           "Jet"             "RECO"         l1tJetBXVector_caloStage2Digis_Jet_RECO                1
BXVector<l1t::Muon>                   "gmtStage2Digis"            "Muon"            "RECO"         l1tMuonBXVector_gmtStage2Digis_Muon_RECO               1
BXVector<l1t::Tau>                    "caloStage2Digis"           "Tau"             "RECO"         l1tTauBXVector_caloStage2Digis_Tau_RECO                1
L1GlobalTriggerReadoutRecord          "gtDigis"                   ""                "RECO"         L1GlobalTriggerReadoutRecord_gtDigis__RECO             1
double                                "fixedGridRhoAll"           ""                "RECO"         double_fixedGridRhoAll__RECO                           1
double                                "fixedGridRhoFastjetAll"    ""                "RECO"         double_fixedGridRhoFastjetAll__RECO                    1
double                                "fixedGridRhoFastjetAllCalo"   ""                "RECO"         double_fixedGridRhoFastjetAllCalo__RECO                1
double                                "fixedGridRhoFastjetAllTmp"   ""                "RECO"         double_fixedGridRhoFastjetAllTmp__RECO                 1
double                                "fixedGridRhoFastjetCentral"   ""                "RECO"         double_fixedGridRhoFastjetCentral__RECO                1
double                                "fixedGridRhoFastjetCentralCalo"   ""                "RECO"         double_fixedGridRhoFastjetCentralCalo__RECO            1
double                                "fixedGridRhoFastjetCentralChargedPileUp"   ""                "RECO"         double_fixedGridRhoFastjetCentralChargedPileUp__RECO     1
double                                "fixedGridRhoFastjetCentralNeutral"   ""                "RECO"         double_fixedGridRhoFastjetCentralNeutral__RECO         1
edm::Association<vector<reco::DeDxHitInfo> >    "isolatedTracks"            ""                "RECO"         recoDeDxHitInfosedmAssociation_isolatedTracks__RECO     1
edm::Association<vector<reco::GenParticle> >    "lostTracksToGenAssociation"   ""                "RECO"         recoGenParticlesedmAssociation_lostTracksToGenAssociation__RECO     1
edm::Association<vector<reco::GenParticle> >    "packedPFCandidateToGenAssociation"   ""                "RECO"         recoGenParticlesedmAssociation_packedPFCandidateToGenAssociation__RECO     1
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "slimmedDisplacedMuonTrackExtras"   ""                "RECO"         TrackingRecHitsOwned_slimmedDisplacedMuonTrackExtras__RECO     1
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "slimmedMuonTrackExtras"    ""                "RECO"         TrackingRecHitsOwned_slimmedMuonTrackExtras__RECO      1
edm::OwnVector<reco::BaseTagInfo,edm::ClonePolicy<reco::BaseTagInfo> >    "slimmedJets"               "tagInfos"        "RECO"         recoBaseTagInfosOwned_slimmedJets_tagInfos_RECO        1
edm::OwnVector<reco::BaseTagInfo,edm::ClonePolicy<reco::BaseTagInfo> >    "slimmedJetsPuppi"          "tagInfos"        "RECO"         recoBaseTagInfosOwned_slimmedJetsPuppi_tagInfos_RECO     1
edm::RangeMap<CSCDetId,edm::OwnVector<CSCSegment,edm::ClonePolicy<CSCSegment> >,edm::ClonePolicy<CSCSegment> >    "slimmedDisplacedMuons"     ""                "RECO"         CSCDetIdCSCSegmentsOwnedRangeMap_slimmedDisplacedMuons__RECO     1
edm::RangeMap<CSCDetId,edm::OwnVector<CSCSegment,edm::ClonePolicy<CSCSegment> >,edm::ClonePolicy<CSCSegment> >    "slimmedMuons"              ""                "RECO"         CSCDetIdCSCSegmentsOwnedRangeMap_slimmedMuons__RECO     1
edm::RangeMap<DTChamberId,edm::OwnVector<DTRecSegment4D,edm::ClonePolicy<DTRecSegment4D> >,edm::ClonePolicy<DTRecSegment4D> >    "slimmedDisplacedMuons"     ""                "RECO"         DTChamberIdDTRecSegment4DsOwnedRangeMap_slimmedDisplacedMuons__RECO     1
edm::RangeMap<DTChamberId,edm::OwnVector<DTRecSegment4D,edm::ClonePolicy<DTRecSegment4D> >,edm::ClonePolicy<DTRecSegment4D> >    "slimmedMuons"              ""                "RECO"         DTChamberIdDTRecSegment4DsOwnedRangeMap_slimmedMuons__RECO     1
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "reducedEgamma"             "reducedEBRecHits"   "RECO"         EcalRecHitsSorted_reducedEgamma_reducedEBRecHits_RECO     99
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "reducedEgamma"             "reducedEERecHits"   "RECO"         EcalRecHitsSorted_reducedEgamma_reducedEERecHits_RECO     99
